"ageBin","age","n","positive","ageRow","pathogen","fraction","fitted.values.mean","fitted.values.sd","fitted.values.0.025quant","fitted.values.0.5quant","fitted.values.0.975quant","fitted.values.mode"
45,45,120,7,46,"h1n1pdm",0.0583333333333333,0.0783338872154263,0.0041559440005466,0.0704762844279222,0.0782331518755006,0.0867668428216376,0.0780319653034727
46,46,116,9,47,"h1n1pdm",0.0775862068965517,0.0786602012659424,0.00418239620852255,0.0707531061964392,0.0785586458380457,0.0871473283421388,0.0783558207361354
47,47,120,11,48,"h1n1pdm",0.0916666666666667,0.079037140558158,0.00421037328751094,0.0710775700683273,0.0789347628138366,0.0875814356809303,0.0787302944627154
48,48,119,7,49,"h1n1pdm",0.0588235294117647,0.0794632248235361,0.00423992364480397,0.0714481122414031,0.0793600185991912,0.0880677905139274,0.0791538944604143
49,49,125,8,50,"h1n1pdm",0.064,0.0799456538849898,0.00427151348197712,0.0718710529305733,0.0798416011070164,0.0886145402660778,0.0796337847681854
50,50,116,11,51,"h1n1pdm",0.0948275862068965,0.0804847356886983,0.00430540434145077,0.0723462214545974,0.0803798064700291,0.0892225388510859,0.0801702379711493
51,51,124,11,52,"h1n1pdm",0.0887096774193548,0.0810765520734932,0.00434157510068693,0.072869753093509,0.0809707123700406,0.0898878383031285,0.0807593234684051
52,52,104,10,53,"h1n1pdm",0.0961538461538462,0.081725067392328,0.00438063375122265,0.0734444880257981,0.0816182596901085,0.0906156609800894,0.0814049352338382
53,53,135,8,54,"h1n1pdm",0.0592592592592593,0.082428330157008,0.00442266685204009,0.0740683240639467,0.0823204903742229,0.0914042434974294,0.082105102110476
54,54,123,5,55,"h1n1pdm",0.040650406504065,0.0831928810596097,0.00446868772409226,0.0747459290809046,0.0830839057212072,0.0922622239889916,0.0828662467101849
55,55,108,6,56,"h1n1pdm",0.0555555555555556,0.0840207278519366,0.00451921604507552,0.0754783550556828,0.0839104916668464,0.0931926903471261,0.0836903113878522
56,56,95,10,57,"h1n1pdm",0.105263157894737,0.0849096878929511,0.00457472266271835,0.0762625699313419,0.0847980400842387,0.0941944545641393,0.0845750371093948
57,57,106,10,58,"h1n1pdm",0.0943396226415094,0.085851820002696,0.00463546452175853,0.0770901968959584,0.085738586247774,0.0952601451585057,0.0855124121197754
58,58,129,12,59,"h1n1pdm",0.0930232558139535,0.0868489036500592,0.00470240444658998,0.0779612550206201,0.0867338656199483,0.0963935528175163,0.0865040840091372
59,59,127,8,60,"h1n1pdm",0.062992125984252,0.0878965333394329,0.00477639476463796,0.0788698069246769,0.0877794246059299,0.0975920779703532,0.087545503079487
60,60,112,11,61,"h1n1pdm",0.0982142857142857,0.0890003029415965,0.00485871024220289,0.079819105543517,0.0888808023671023,0.0988639672693551,0.0886420991537684
61,61,123,18,62,"h1n1pdm",0.146341463414634,0.0901535645751115,0.00494999564184202,0.0808013636778852,0.0900313079458865,0.100203957483631,0.0897870951701675
62,62,121,13,63,"h1n1pdm",0.107438016528926,0.0913463165655825,0.0050510185219309,0.0818052368954324,0.0912208837193879,0.101603708307517,0.0909703217033693
63,63,144,13,64,"h1n1pdm",0.0902777777777778,0.0925874540497995,0.00516328116379836,0.0828368655672754,0.0924583590780334,0.103075244341036,0.0922004766607888
64,64,158,14,65,"h1n1pdm",0.0886075949367089,0.0938785682386621,0.00528815125477338,0.0838953708910449,0.0937452523303299,0.104623042120587,0.0934789324671708
65,65,159,14,66,"h1n1pdm",0.0880503144654088,0.0952207188084634,0.00542680327483231,0.0849797058782108,0.0950825556677752,0.106250652349052,0.0948065462807613
66,66,158,14,67,"h1n1pdm",0.0886075949367089,0.0966155305186632,0.00558023794717396,0.0860897122639255,0.0964718323352148,0.107961833083269,0.0961847581269136
67,67,152,11,68,"h1n1pdm",0.0723684210526316,0.098062354966266,0.00574919871939625,0.0872234472777634,0.0979123779519656,0.109757548891724,0.0976127513054928
68,68,157,7,69,"h1n1pdm",0.0445859872611465,0.0995617737427914,0.00593421458394677,0.0883805915090004,0.0994047275904195,0.111639547010797,0.0990909674488659
69,69,156,11,70,"h1n1pdm",0.0705128205128205,0.101118789611759,0.0061359719500856,0.0895649487220566,0.100953833923852,0.113614314181546,0.100624258385195
70,70,18,4,71,"h1n1pdm",0.222222222222222,0.102722919025274,0.00635459578338176,0.0907659425972941,0.10254916153556,0.115671754394585,0.102201984316669
71,71,22,8,72,"h1n1pdm",0.363636363636364,0.104359543265345,0.00658803304283714,0.0919728202430696,0.104176147474292,0.117793064481516,0.103809692923058
72,72,26,5,73,"h1n1pdm",0.192307692307692,0.106016448789741,0.00683633589098291,0.0931734310658515,0.105822521986477,0.119966287309434,0.105435001122641
73,73,28,3,74,"h1n1pdm",0.107142857142857,0.107692376263692,0.00709993483484722,0.0943658475592494,0.10748696597987,0.122191171345081,0.107076469122754
74,74,24,2,75,"h1n1pdm",0.0833333333333333,0.109381983566917,0.00737939935904745,0.0955438489365927,0.109164056354615,0.124463713460551,0.108728510445493
75,75,26,4,76,"h1n1pdm",0.153846153846154,0.111079825016131,0.00767557255657843,0.0967006418553976,0.110848243400889,0.126780407066749,0.110385365597071
76,76,22,6,77,"h1n1pdm",0.272727272727273,0.112778101864448,0.00798966308149637,0.0978264711128041,0.112531587428066,0.1291362113198,0.112038852785646
77,77,15,1,78,"h1n1pdm",0.0666666666666667,0.114465277106373,0.00832292577239754,0.0989078281194866,0.114202384867438,0.131522507803173,0.113676920948685
78,78,24,7,79,"h1n1pdm",0.291666666666667,0.116148594621827,0.00867806015777461,0.0999473205656775,0.115867655715595,0.133952449964028,0.11530612327374
79,79,38,6,80,"h1n1pdm",0.157894736842105,0.117811019622358,0.00905678439962524,0.100925273259533,0.117510117242278,0.136413052893367,0.116908679967334
80,80,22,5,81,"h1n1pdm",0.227272727272727,0.119458652605553,0.00946278054458871,0.101841557922672,0.119135532687052,0.138918563658043,0.118489677270276
81,81,16,4,82,"h1n1pdm",0.25,0.121086926564672,0.00989868653660291,0.102687408611011,0.120739004721728,0.141470491464528,0.120043553632643
82,82,27,3,83,"h1n1pdm",0.111111111111111,0.122695719264775,0.0103678214577621,0.103457369587014,0.122320012984087,0.14407630996314,0.12156898711528
83,83,20,7,84,"h1n1pdm",0.35,0.124294388648733,0.0108747192998514,0.104153364766179,0.123887422232984,0.146755613436545,0.123073847993875
84,84,16,1,85,"h1n1pdm",0.0625,0.125871430016618,0.0114219721566204,0.104760222367727,0.125429250318591,0.149503275068501,0.1245451884514
85,85,20,1,86,"h1n1pdm",0.05,0.127444333969497,0.0120144765573929,0.105287581188839,0.126962398301533,0.152347984367543,0.125998713770423
86,86,15,2,87,"h1n1pdm",0.133333333333333,0.129016066481891,0.0126562791414719,0.10573237883044,0.12848919154547,0.15530237056547,0.127435445457058
87,87,18,3,88,"h1n1pdm",0.166666666666667,0.130588377284455,0.0133508936523656,0.106091467826844,0.130010712745682,0.15837686258031,0.128855101052292
88,88,13,3,89,"h1n1pdm",0.230769230769231,0.13216669942555,0.0141023706941085,0.106364615715049,0.131531634365749,0.161586869187497,0.13026079684822
89,89,19,2,90,"h1n1pdm",0.105263157894737,0.133754226691595,0.0149140142320144,0.106550873758485,0.133054373549603,0.164944123224574,0.131653813301135
90,90,29,0,91,"h1n1pdm",0,0.135357675991142,0.0157891731420414,0.106652885718127,0.134584821367157,0.168464084941656,0.133037972987303
90,91,28,3,91,"h1n1pdm",0.107142857142857,0.135359926324621,0.0157894049022411,0.10665470269245,0.134587064531992,0.168466809354896,0.133040201462532
90,92,21,4,91,"h1n1pdm",0.19047619047619,0.135361327640256,0.0157896213008243,0.106655713467421,0.134588454362975,0.168468666484459,0.133041568098979
90,93,26,2,91,"h1n1pdm",0.0769230769230769,0.135359404122709,0.0157893763480486,0.106654238815941,0.134586541536386,0.168466233348703,0.133039676959298
90,94,23,6,91,"h1n1pdm",0.260869565217391,0.135362567417951,0.0157897201529565,0.106656762767348,0.134589692999629,0.168470103207013,0.133042804258858
90,95,28,3,91,"h1n1pdm",0.107142857142857,0.135359926324621,0.0157894049022411,0.10665470269245,0.134587064531992,0.168466809354896,0.133040201462532
90,96,21,0,91,"h1n1pdm",0,0.135358457395731,0.0157893401097958,0.106653371829553,0.134585591857855,0.168465223677753,0.133038721521141
90,97,28,2,91,"h1n1pdm",0.0714285714285714,0.13535920876855,0.0157893346055839,0.106654117286044,0.134586348910717,0.168465948660592,0.133039489830801
90,98,23,5,91,"h1n1pdm",0.217391304347826,0.135361849847513,0.0157896498548963,0.106656177349321,0.134588977363991,0.16846924249558,0.133042092616288
90,99,21,1,91,"h1n1pdm",0.0476190476190476,0.135359174952052,0.0157894104072091,0.106653957234907,0.134586307479315,0.168466084373977,0.133039433150969
