"ageBin","age","n","positive","ageRow","pathogen","fraction","fitted.values.mean","fitted.values.sd","fitted.values.0.025quant","fitted.values.0.5quant","fitted.values.0.975quant","fitted.values.mode"
62,62,121,1,63,"rsva",0.00826446280991736,0.0375226943583103,0.00491993743549306,0.0287692019940262,0.037216134869142,0.048024316408026,0.0366088358828378
63,63,144,4,64,"rsva",0.0277777777777778,0.0396377450465853,0.00505157700018175,0.0306223714484894,0.0393323202456604,0.050394708073711,0.0387267644147648
64,64,158,6,65,"rsva",0.0379746835443038,0.0424745334872775,0.00526648257669721,0.0330477884620107,0.0421655301033993,0.053663200186228,0.0415524694318166
65,65,159,11,66,"rsva",0.0691823899371069,0.0460161450048497,0.00558413133899268,0.0359969409973063,0.0456966058633922,0.0578572651756289,0.0450623055975673
66,66,158,8,67,"rsva",0.0506329113924051,0.0502011797903459,0.00603014539178589,0.039366956072328,0.0498611611516253,0.0629739896863314,0.0491859020576814
67,67,152,5,68,"rsva",0.0328947368421053,0.0551175047643232,0.00665725779394456,0.043156566389452,0.0547421994755662,0.0692180705059009,0.0539966009959588
68,68,157,10,69,"rsva",0.0636942675159236,0.060871482284452,0.00752284738279936,0.0473757632761923,0.0604405995667844,0.0768234504597815,0.0595843478343509
69,69,156,7,70,"rsva",0.0448717948717949,0.0673798680985969,0.00865114580694648,0.0519049093142618,0.0668693835089387,0.0857644881265215,0.0658546486439242
70,70,18,5,71,"rsva",0.277777777777778,0.0745371982770054,0.0100239944509314,0.0566731001642253,0.0739235221077721,0.0958985839044479,0.0727034830260871
71,71,22,3,72,"rsva",0.136363636363636,0.0819017335791721,0.0115091435215085,0.061464263742057,0.0811727863837872,0.106492666019236,0.0797232186687816
72,72,26,3,73,"rsva",0.115384615384615,0.0891627176783502,0.0129953110121265,0.0661533557208442,0.0883174686576743,0.116987287211644,0.0866357831057475
73,73,28,6,74,"rsva",0.214285714285714,0.0960309962691361,0.0143907896815356,0.0706037260874009,0.0950776596923391,0.126888165777936,0.0931796257659721
74,74,24,4,75,"rsva",0.166666666666667,0.10223829977597,0.0156256677405395,0.0746648122329938,0.101191620899128,0.135772235866226,0.099106153825981
75,75,26,3,76,"rsva",0.115384615384615,0.107813426074979,0.0166852182224509,0.0783873237749824,0.106690461065509,0.143633330333364,0.104451239153729
76,76,22,1,77,"rsva",0.0454545454545455,0.112978713167914,0.0175972546851531,0.0819425032116184,0.11179531223559,0.150751814778494,0.109433711832922
77,77,15,1,78,"rsva",0.0666666666666667,0.118045071590757,0.0184078180730265,0.0855585470819235,0.116814498211148,0.157536063351667,0.114356759477679
78,78,24,5,79,"rsva",0.208333333333333,0.123235551358493,0.019157210555064,0.0893878731595367,0.121968222215503,0.164295970954465,0.119434914634609
79,79,38,1,80,"rsva",0.0263157894736842,0.1287251068022,0.0198935836977868,0.0935240442374386,0.127427042977877,0.171312879765278,0.124829946109683
80,80,22,3,81,"rsva",0.136363636363636,0.134960737718258,0.0206894303857332,0.0982841656050848,0.133633827162609,0.179187129898423,0.130976286878274
81,81,16,0,82,"rsva",0,0.141992937952908,0.021511080176777,0.103770337022701,0.140643953613264,0.187889879133197,0.137939102034702
82,82,27,4,83,"rsva",0.148148148148148,0.149906880256136,0.0223055520989408,0.110150519403186,0.148549740471006,0.197382990010803,0.145825098952768
83,83,20,2,84,"rsva",0.1,0.158504124363034,0.0229780070888845,0.117388834279633,0.157160676602985,0.207260577125127,0.154460338555517
84,84,16,4,85,"rsva",0.25,0.167552557075002,0.0233987688996331,0.125478736836111,0.166254365957087,0.21700996832169,0.163643027668259
85,85,20,4,86,"rsva",0.2,0.176606921891443,0.0234211939972062,0.134243207486315,0.175392097460032,0.22588066080033,0.172947148342143
86,86,15,6,87,"rsva",0.4,0.185356608648684,0.0229777031114249,0.143513952842211,0.18425999102526,0.233438251269088,0.18205226196827
87,87,18,5,88,"rsva",0.277777777777778,0.193518942591063,0.0221388316953156,0.152919267833218,0.192558753047606,0.239583212078173,0.190625863136296
88,88,13,0,89,"rsva",0,0.201300387165654,0.0213329891851434,0.161939193113749,0.200456374030161,0.245466616375939,0.198758124300698
89,89,19,4,90,"rsva",0.210526315789474,0.209213732650455,0.0215357264498317,0.169367845662671,0.208399684049422,0.253694459668308,0.206761262442789
90,90,29,11,91,"rsva",0.379310344827586,0.217438202461513,0.0242023122686313,0.172829997676448,0.216466746393603,0.267574250270947,0.214507516861975
90,91,28,4,91,"rsva",0.142857142857143,0.217431137049564,0.0242017733580277,0.17282399781071,0.216459677474791,0.267566139409089,0.214500441883682
90,92,21,3,91,"rsva",0.142857142857143,0.217431687922932,0.0242019931864164,0.172824159114192,0.216460214365973,0.26756715913663,0.21450095021699
90,93,26,2,91,"rsva",0.0769230769230769,0.217429508433581,0.024201693585479,0.172822538191763,0.21645804448688,0.267564366639318,0.214498800238011
90,94,23,3,91,"rsva",0.130434782608696,0.21743123285981,0.0242019066143151,0.172823862074871,0.216459763234945,0.267566523762038,0.21450050716714
90,95,28,5,91,"rsva",0.178571428571429,0.217432178889383,0.02420185652903,0.172824876142388,0.216460719534633,0.267567343478649,0.214501484221956
90,96,21,5,91,"rsva",0.238095238095238,0.217433771625169,0.0242021595321938,0.172825915792853,0.216462298508232,0.267569567305787,0.214503034947771
90,97,28,7,91,"rsva",0.25,0.217434262579838,0.0242020228714887,0.172826632815483,0.21646280366521,0.267569751629257,0.21450356893523
90,98,23,6,91,"rsva",0.260869565217391,0.217434358407355,0.0242021561316707,0.172826497089538,0.216462889442549,0.267570136007331,0.214503634245789
90,99,21,7,91,"rsva",0.333333333333333,0.217435855341802,0.0242023258782042,0.172827672485087,0.216464382665014,0.267571975489447,0.214505119685254
