PUMA5CE,pathogen,epi_week,latent_field_mean,latent_field_0_025quant,latent_field_0_5quant,latent_field_0_975quant,latent_field_mode,latent_field_quintile
11608,otherili,2018_W46,0.024781507,0.015559038,0.024780962,0.039458508,0.024780369,2
11609,otherili,2018_W46,0.011974527,0.007242469,0.011974451,0.019789984,0.011974555,2
11610,otherili,2018_W46,0.01303158,0.008171526,0.013031397,0.020774914,0.01303129,2
11611,otherili,2018_W46,0.028334698,0.018292001,0.028334199,0.043877749,0.028333734,2
11612,otherili,2018_W46,0.013210553,0.007786141,0.013210325,0.022405331,0.013210168,2
11613,otherili,2018_W46,0.027514678,0.016734217,0.027514135,0.045224459,0.027513639,2
11614,otherili,2018_W46,0.013891591,0.008019225,0.013891365,0.024054282,0.013891242,2
11615,otherili,2018_W46,0.015452464,0.009329237,0.015452201,0.025585252,0.015452012,2
11616,otherili,2018_W46,0.023321689,0.013888289,0.023321487,0.039145885,0.023321599,2
11601,otherili,2018_W47,0.037512578,0.027722744,0.037510402,0.050761685,0.037506481,2
11602,otherili,2018_W47,0.042240817,0.031172066,0.0422372,0.057251103,0.042230478,3
11603,otherili,2018_W47,0.028172925,0.020694209,0.028170364,0.038362844,0.028165593,2
11604,otherili,2018_W47,0.039607504,0.029344047,0.039604308,0.053469894,0.039598385,2
11605,otherili,2018_W47,0.029877909,0.021941847,0.02987609,0.040686474,0.029872802,2
11606,otherili,2018_W47,0.01482975,0.00929619,0.014829219,0.023651738,0.014828451,2
11607,otherili,2018_W47,0.009573978,0.006040962,0.00957358,0.015170354,0.00957297,1
11608,otherili,2018_W47,0.036156783,0.023505646,0.036155036,0.055609941,0.036152197,2
11609,otherili,2018_W47,0.017696507,0.011096144,0.017695934,0.028215994,0.017695133,2
11610,otherili,2018_W47,0.019286963,0.012520324,0.019286146,0.029705872,0.019284859,2
11611,otherili,2018_W47,0.041101036,0.027452377,0.041099004,0.061529591,0.041095631,3
11612,otherili,2018_W47,0.01937014,0.011847776,0.019369407,0.03166098,0.019368345,2
11613,otherili,2018_W47,0.040396568,0.025455839,0.040394845,0.064094479,0.040392187,3
11614,otherili,2018_W47,0.020682079,0.012383871,0.020681348,0.034531319,0.020680338,2
11615,otherili,2018_W47,0.023136737,0.014463385,0.023135815,0.037003544,0.023134432,2
11616,otherili,2018_W47,0.033804369,0.020880038,0.033803265,0.054714378,0.033801744,2
11601,otherili,2018_W48,0.04805689,0.036081934,0.048056449,0.063992523,0.048056136,3
11602,otherili,2018_W48,0.054271211,0.040647984,0.05426965,0.072452624,0.054267193,3
11603,otherili,2018_W48,0.03652165,0.027249603,0.036520423,0.048944609,0.036518425,2
11604,otherili,2018_W48,0.050900676,0.038308841,0.050899405,0.067623076,0.050897474,3
11605,otherili,2018_W48,0.038625841,0.028867903,0.038625348,0.051671975,0.038624829,2
11606,otherili,2018_W48,0.019050941,0.012283261,0.01905069,0.029537689,0.019050545,2
11607,otherili,2018_W48,0.012447035,0.00807466,0.012446825,0.019181223,0.012446635,2
11608,otherili,2018_W48,0.046715286,0.031144364,0.046714372,0.07005264,0.046713357,3
11609,otherili,2018_W48,0.023159208,0.014920704,0.02315896,0.035934292,0.023158899,2
11610,otherili,2018_W48,0.0252777,0.016825748,0.025277309,0.037964368,0.025276966,2
11611,otherili,2018_W48,0.05279511,0.036112462,0.052794155,0.077165435,0.052793104,3
11612,otherili,2018_W48,0.025150818,0.015828756,0.025150415,0.039949564,0.025150109,2
11613,otherili,2018_W48,0.052520927,0.033981431,0.052519997,0.081150781,0.052519119,3
11614,otherili,2018_W48,0.027267381,0.016796254,0.02726696,0.044250585,0.027266687,2
11615,otherili,2018_W48,0.030677086,0.01968055,0.03067659,0.047802818,0.030676182,2
11616,otherili,2018_W48,0.043390292,0.027555688,0.043389777,0.068300217,0.043389589,3
11601,otherili,2018_W49,0.063548456,0.048385972,0.063550987,0.083423078,0.063556818,3
11602,otherili,2018_W49,0.071974866,0.054612723,0.071976824,0.094818394,0.07198162,3
11603,otherili,2018_W49,0.048869889,0.036970245,0.048871021,0.064574888,0.04887389,3
11604,otherili,2018_W49,0.067520696,0.051528748,0.067522787,0.088438663,0.067527779,3
11605,otherili,2018_W49,0.051543615,0.039133535,0.05154551,0.067858237,0.051549927,3
11606,otherili,2018_W49,0.025262094,0.016728358,0.025262356,0.038132626,0.025263333,2
11607,otherili,2018_W49,0.016703614,0.011125027,0.016703759,0.025069027,0.016704344,2
11608,otherili,2018_W49,0.062301532,0.042530523,0.062302154,0.091226509,0.062304433,3
11609,otherili,2018_W49,0.031284552,0.020680533,0.031284923,0.0473048,0.031286226,2
11610,otherili,2018_W49,0.034196465,0.02330612,0.034196886,0.050154568,0.034198298,2
11611,otherili,2018_W49,0.070001046,0.048958152,0.070002049,0.100047782,0.070005149,3
11612,otherili,2018_W49,0.033708767,0.021797445,0.033708981,0.052106476,0.033710047,2
11613,otherili,2018_W49,0.070484222,0.046755087,0.070484771,0.106211899,0.070487126,3
11614,otherili,2018_W49,0.037107601,0.023482117,0.037107782,0.058613151,0.037108879,2
11615,otherili,2018_W49,0.041985356,0.027603625,0.041985686,0.06383283,0.04198711,3
11616,otherili,2018_W49,0.057488678,0.037480157,0.057489232,0.08813942,0.057491404,3
11601,otherili,2018_W50,0.097201836,0.075109077,0.097205587,0.125736447,0.097214215,3
11602,otherili,2018_W50,0.110412807,0.084935959,0.110416254,0.143472255,0.110424438,3
11603,otherili,2018_W50,0.075640698,0.058059036,0.075642876,0.098506944,0.075648122,3
11604,otherili,2018_W50,0.103601506,0.080232583,0.103605043,0.133720384,0.103613302,3
11605,otherili,2018_W50,0.079559196,0.061408215,0.079562153,0.103029578,0.079568991,3
11606,otherili,2018_W50,0.038747395,0.026355135,0.038747857,0.056942696,0.038749431,2
11607,otherili,2018_W50,0.025928433,0.017733599,0.025928726,0.03789463,0.025929739,2
11608,otherili,2018_W50,0.096107882,0.067196424,0.096109147,0.137403585,0.096113176,3
11609,otherili,2018_W50,0.048882752,0.033161606,0.048883371,0.072026316,0.048885434,3
11610,otherili,2018_W50,0.053511126,0.037351962,0.053511893,0.076629758,0.053514268,3
11611,otherili,2018_W50,0.1073581,0.076798179,0.107359931,0.150018427,0.107365168,3
11612,otherili,2018_W50,0.052258274,0.034722882,0.052258723,0.078616072,0.052260549,3
11613,otherili,2018_W50,0.109414186,0.074421884,0.109415327,0.160793504,0.109419441,3
11614,otherili,2018_W50,0.058411999,0.037975513,0.058412396,0.089807619,0.058414279,3
11615,otherili,2018_W50,0.066466639,0.044791815,0.066467301,0.098588907,0.066469767,3
11616,otherili,2018_W50,0.088103136,0.058967358,0.088104076,0.13157882,0.08810749,3
11601,otherili,2018_W51,0.17483316,0.137115631,0.174834795,0.222864868,0.174839916,4
11602,otherili,2018_W51,0.199181599,0.155350856,0.199182769,0.255312414,0.199187258,4
11603,otherili,2018_W51,0.137675713,0.107225839,0.137676376,0.176727586,0.137679196,4
11604,otherili,2018_W51,0.186926462,0.146919437,0.186927757,0.237766121,0.186932307,4
11605,otherili,2018_W51,0.144405719,0.113327602,0.144407009,0.183956568,0.144411115,4
11606,otherili,2018_W51,0.069887193,0.048809443,0.069887195,0.100034262,0.069888281,3
11607,otherili,2018_W51,0.047328767,0.033233285,0.047328749,0.067381029,0.047329435,3
11608,otherili,2018_W51,0.174342106,0.124814056,0.174342135,0.243448994,0.17434471,4
11609,otherili,2018_W51,0.089817651,0.062513417,0.089817692,0.129004591,0.089819178,3
11610,otherili,2018_W51,0.098466196,0.070381455,0.098466276,0.137714861,0.098467864,3
11611,otherili,2018_W51,0.193618416,0.141635397,0.19361874,0.264602141,0.193622006,4
11612,otherili,2018_W51,0.095268698,0.065019033,0.095268561,0.139544188,0.095269857,3
11613,otherili,2018_W51,0.199728292,0.139256052,0.199728128,0.286367605,0.199730909,4
11614,otherili,2018_W51,0.10812422,0.072191379,0.108123974,0.161884673,0.108125366,3
11615,otherili,2018_W51,0.123735294,0.085447892,0.123735174,0.179118805,0.12373691,3
11616,otherili,2018_W51,0.158774394,0.109042084,0.158774314,0.231110049,0.158776727,4
11601,otherili,2018_W52,0.332101547,0.263521482,0.332101533,0.418440804,0.332104822,5
11602,otherili,2018_W52,0.379484708,0.299167386,0.379484217,0.481263589,0.379487126,5
11603,otherili,2018_W52,0.26465067,0.208498241,0.264650225,0.335855886,0.264652055,4
11604,otherili,2018_W52,0.356181615,0.283228497,0.356181271,0.447834322,0.356184104,5
11605,otherili,2018_W52,0.276807222,0.220182375,0.2768072,0.347921767,0.276809889,5
11606,otherili,2018_W52,0.133124124,0.095213597,0.133123659,0.186075799,0.133124652,3
11607,otherili,2018_W52,0.091239106,0.065608234,0.091238776,0.12684738,0.09123941,3
11608,otherili,2018_W52,0.334004228,0.244188495,0.3340031,0.456733132,0.334005349,5
11609,otherili,2018_W52,0.174288901,0.124144556,0.174288325,0.244616104,0.17428972,4
11610,otherili,2018_W52,0.191351898,0.139697685,0.1913513,0.262034786,0.191352698,4
11611,otherili,2018_W52,0.368775733,0.275099825,0.368774719,0.494224912,0.368777346,5
11612,otherili,2018_W52,0.183422125,0.128254503,0.18342136,0.262239936,0.183422655,4
11613,otherili,2018_W52,0.38504624,0.274482831,0.385044751,0.539989759,0.385047386,5
11614,otherili,2018_W52,0.211372371,0.144587511,0.211371384,0.308905865,0.211372865,4
11615,otherili,2018_W52,0.243270919,0.171733492,0.243269949,0.344505964,0.243271657,4
11616,otherili,2018_W52,0.302183772,0.21238224,0.302182622,0.429826562,0.302184909,5
11601,otherili,2019_W01,0.583907105,0.466883072,0.58390743,0.730111618,0.583913722,5
11602,otherili,2019_W01,0.669255349,0.531207867,0.669255376,0.842999664,0.669262101,5
11603,otherili,2019_W01,0.470910484,0.373797496,0.470910462,0.593128455,0.470915112,5
11604,otherili,2019_W01,0.628208149,0.503334834,0.628208426,0.783900791,0.628214992,5
11605,otherili,2019_W01,0.491136545,0.394331894,0.491136914,0.611580515,0.491142309,5
11606,otherili,2019_W01,0.23472211,0.171312917,0.234721489,0.321513527,0.234723432,4
11607,otherili,2019_W01,0.162809414,0.119481007,0.162808997,0.221790779,0.162810333,4
11608,otherili,2019_W01,0.592302259,0.440633512,0.592300947,0.795970848,0.592305872,5
11609,otherili,2019_W01,0.313049522,0.227439184,0.313048689,0.430764981,0.31305133,5
11610,otherili,2019_W01,0.344203781,0.255777329,0.344203033,0.463080601,0.34420594,5
11611,otherili,2019_W01,0.650153779,0.492758069,0.650152715,0.857614941,0.650158356,5
11612,otherili,2019_W01,0.326885379,0.233391877,0.326884321,0.457698312,0.326886949,5
11613,otherili,2019_W01,0.687114528,0.499086015,0.687112575,0.945720461,0.687118132,5
11614,otherili,2019_W01,0.382482988,0.267206094,0.382481546,0.547324114,0.382484571,5
11615,otherili,2019_W01,0.442718381,0.318460219,0.442717024,0.615285272,0.442720592,5
11616,otherili,2019_W01,0.532349429,0.38154754,0.532347783,0.742540512,0.532352129,5
11601,otherili,2019_W02,0.875723513,0.703236121,0.875718243,1.09033575,0.875715945,5
11602,otherili,2019_W02,1.006869264,0.802086572,1.006863289,1.263714409,1.006861164,5
11603,otherili,2019_W02,0.714801617,0.569829429,0.714797379,0.896500352,0.714795856,5
11604,otherili,2019_W02,0.94514752,0.760482918,0.945141831,1.174459175,0.945139265,5
11605,otherili,2019_W02,0.743342318,0.600317805,0.74333779,0.920293424,0.743335546,5
11606,otherili,2019_W02,0.353036776,0.262033334,0.353034712,0.475531282,0.353035106,5
11607,otherili,2019_W02,0.247829366,0.18500679,0.24782792,0.331906574,0.247828142,4
11608,otherili,2019_W02,0.896001521,0.676005963,0.895996331,1.187323508,0.895996798,5
11609,otherili,2019_W02,0.479647607,0.354315937,0.479644795,0.649154041,0.479645413,5
11610,otherili,2019_W02,0.528161994,0.398210255,0.528158927,0.70036384,0.528159202,5
11611,otherili,2019_W02,0.977775464,0.750332245,0.977769811,1.273894518,0.977769628,5
11612,otherili,2019_W02,0.496951205,0.361130687,0.496948244,0.683676594,0.496949142,5
11613,otherili,2019_W02,1.045973091,0.771630029,1.045966945,1.41750725,1.04596833,5
11614,otherili,2019_W02,0.590399235,0.419978873,0.590395627,0.829743063,0.590397058,5
11615,otherili,2019_W02,0.6872849,0.502260612,0.687280814,0.94023041,0.687281906,5
11616,otherili,2019_W02,0.799995408,0.582737481,0.799990659,1.097970156,0.799992059,5
11601,otherili,2019_W03,0.646146063,0.518488458,0.646142143,0.805099452,0.646140405,5
11602,otherili,2019_W03,0.745299551,0.593025577,0.745295146,0.936508635,0.745293649,5
11603,otherili,2019_W03,0.533834051,0.42530413,0.533830891,0.669941625,0.533829779,5
11604,otherili,2019_W03,0.699602235,0.562435663,0.699598001,0.870076519,0.699596086,5
11605,otherili,2019_W03,0.553516227,0.447225438,0.553512829,0.684958627,0.553511095,5
11606,otherili,2019_W03,0.261245009,0.196166698,0.261243493,0.347833139,0.261243678,4
11607,otherili,2019_W03,0.185607173,0.140230896,0.185606099,0.245611353,0.185606188,4
11608,otherili,2019_W03,0.666873036,0.5076743,0.666869188,0.875803638,0.666869308,5
11609,otherili,2019_W03,0.361569893,0.270251782,0.361567789,0.483631302,0.361568105,5
11610,otherili,2019_W03,0.398733609,0.303518862,0.398731308,0.523703618,0.398731381,5
11611,otherili,2019_W03,0.7234796,0.559199472,0.723475423,0.935831103,0.723475072,5
11612,otherili,2019_W03,0.371708193,0.273584606,0.371706014,0.504899625,0.371706553,5
11613,otherili,2019_W03,0.783395782,0.584114056,0.783391224,1.05041829,0.783391992,5
11614,otherili,2019_W03,0.448376767,0.32330539,0.448374076,0.621667089,0.448374998,5
11615,otherili,2019_W03,0.524943235,0.38796452,0.524940159,0.710111827,0.524940829,5
11616,otherili,2019_W03,0.591475945,0.43569258,0.591472467,0.802762016,0.591473283,5
11601,otherili,2019_W04,0.328189639,0.261392031,0.328204811,0.411866254,0.328238709,5
11602,otherili,2019_W04,0.379803131,0.299939161,0.379818931,0.480718058,0.37985473,5
11603,otherili,2019_W04,0.274472715,0.217120466,0.274484295,0.346819399,0.274510475,5
11604,otherili,2019_W04,0.356497273,0.284434823,0.356513796,0.446610465,0.356550679,5
11605,otherili,2019_W04,0.283738826,0.227723312,0.283752899,0.35336526,0.283784058,5
11606,otherili,2019_W04,0.133085794,0.100374332,0.13308948,0.176385261,0.133098537,3
11607,otherili,2019_W04,0.095697083,0.072655756,0.09569988,0.125993433,0.095706661,3
11608,otherili,2019_W04,0.341697618,0.260641642,0.341707987,0.44777495,0.341732909,5
11609,otherili,2019_W04,0.187635857,0.140946444,0.187640889,0.249689109,0.187653359,4
11610,otherili,2019_W04,0.20723233,0.158173961,0.207238685,0.271393363,0.207253926,4
11611,otherili,2019_W04,0.368530269,0.284859388,0.368542892,0.476575142,0.368572479,5
11612,otherili,2019_W04,0.191405933,0.141724076,0.191410429,0.258399389,0.191421979,4
11613,otherili,2019_W04,0.403929052,0.302364624,0.403939474,0.539389287,0.403965546,5
11614,otherili,2019_W04,0.234421683,0.170268519,0.234426395,0.322616083,0.23443913,4
11615,otherili,2019_W04,0.276025091,0.205003135,0.276031777,0.371501348,0.276048806,5
11616,otherili,2019_W04,0.301050261,0.222727228,0.301057342,0.406751008,0.301075537,5
11601,otherili,2019_W05,0.297767766,0.237490441,0.297768254,0.373263457,0.297772145,5
11602,otherili,2019_W05,0.345767369,0.273352737,0.345768008,0.43726713,0.345772802,5
11603,otherili,2019_W05,0.252110634,0.199718651,0.252111177,0.318174983,0.252114805,4
11604,otherili,2019_W05,0.324522944,0.25927358,0.324523709,0.406104445,0.324528396,5
11605,otherili,2019_W05,0.259824242,0.209000972,0.259824844,0.32293791,0.259828497,4
11606,otherili,2019_W05,0.121114867,0.092200269,0.121114839,0.159057805,0.121116209,3
11607,otherili,2019_W05,0.088143519,0.067605293,0.088143544,0.114893132,0.088144604,3
11608,otherili,2019_W05,0.312775275,0.240427981,0.312775433,0.406793651,0.312779303,5
11609,otherili,2019_W05,0.173946966,0.131996261,0.17394689,0.229173056,0.173948813,4
11610,otherili,2019_W05,0.192405761,0.148125422,0.192405837,0.249862886,0.192408164,4
11611,otherili,2019_W05,0.335357691,0.260871782,0.335358018,0.431010021,0.335362313,5
11612,otherili,2019_W05,0.176075776,0.131752531,0.176075655,0.235248463,0.176077614,4
11613,otherili,2019_W05,0.372064528,0.281043445,0.372064408,0.492439029,0.372068673,5
11614,otherili,2019_W05,0.218945538,0.160889228,0.218945224,0.297869728,0.218947505,4
11615,otherili,2019_W05,0.259281464,0.194518453,0.259281289,0.345517191,0.259284155,4
11616,otherili,2019_W05,0.273728063,0.204313312,0.273727775,0.366630338,0.273730653,4
11601,otherili,2019_W06,0.310253146,0.247687106,0.310250558,0.388561373,0.310248374,5
11602,otherili,2019_W06,0.36151744,0.286021021,0.36151497,0.456860886,0.361513663,5
11603,otherili,2019_W06,0.265954039,0.21090599,0.265952309,0.335311017,0.265951495,4
11604,otherili,2019_W06,0.339267902,0.271312501,0.33926546,0.424174253,0.339263825,5
11605,otherili,2019_W06,0.273234819,0.220148827,0.273232519,0.339070625,0.273230446,4
11606,otherili,2019_W06,0.126581645,0.097027148,0.126580767,0.165104652,0.126580457,3
11607,otherili,2019_W06,0.093238427,0.072085373,0.093237811,0.120574773,0.093237609,3
11608,otherili,2019_W06,0.328806993,0.254231229,0.328804902,0.425173672,0.328804349,5
11609,otherili,2019_W06,0.18519111,0.141673918,0.185189802,0.242025435,0.185189316,4
11610,otherili,2019_W06,0.205159371,0.159033568,0.205157982,0.264611726,0.205157446,4
11611,otherili,2019_W06,0.350476712,0.273904438,0.350474364,0.448370984,0.350473374,5
11612,otherili,2019_W06,0.186020464,0.140339822,0.18601927,0.246515417,0.186019134,4
11613,otherili,2019_W06,0.393592208,0.299408287,0.393589689,0.517292255,0.393589274,5
11614,otherili,2019_W06,0.234846449,0.174229877,0.234844924,0.316477231,0.234844885,4
11615,otherili,2019_W06,0.279709392,0.211604523,0.279707561,0.369652906,0.27970725,5
11616,otherili,2019_W06,0.285827371,0.214732685,0.285825402,0.380375478,0.285824973,5
11601,otherili,2019_W07,0.311167674,0.248463848,0.31116384,0.38964223,0.311159159,5
11602,otherili,2019_W07,0.363869525,0.287909168,0.363865867,0.459798007,0.363862192,5
11603,otherili,2019_W07,0.27008351,0.214244941,0.270080914,0.340421288,0.270078395,4
11604,otherili,2019_W07,0.341431864,0.273095993,0.341428205,0.426805369,0.341424139,5
11605,otherili,2019_W07,0.276592104,0.222997594,0.276588576,0.343024015,0.276584059,5
11606,otherili,2019_W07,0.127351842,0.098002846,0.1273506,0.165459319,0.127349544,3
11607,otherili,2019_W07,0.09494367,0.073788815,0.094942774,0.122141745,0.094942005,3
11608,otherili,2019_W07,0.332752624,0.258185359,0.332749622,0.428777838,0.33274723,5
11609,otherili,2019_W07,0.189791781,0.146006862,0.189789889,0.246661511,0.189788236,4
11610,otherili,2019_W07,0.210586452,0.164007081,0.210584398,0.270347564,0.210582542,4
11611,otherili,2019_W07,0.352597455,0.276255809,0.352594024,0.449959524,0.35259084,5
11612,otherili,2019_W07,0.189187349,0.14349659,0.18918569,0.249375595,0.189184613,4
11613,otherili,2019_W07,0.400814674,0.30630476,0.400811141,0.524382169,0.400808691,5
11614,otherili,2019_W07,0.242490974,0.181160068,0.2424889,0.324514045,0.242487784,4
11615,otherili,2019_W07,0.290474818,0.221109158,0.290472209,0.381525452,0.290470388,5
11616,otherili,2019_W07,0.287307008,0.216636603,0.287304328,0.380952612,0.287302444,5
11601,otherili,2019_W08,0.262293605,0.208904213,0.262288362,0.329295581,0.262280395,4
11602,otherili,2019_W08,0.307825939,0.242966638,0.307820681,0.389951785,0.307813251,5
11603,otherili,2019_W08,0.230537698,0.182444227,0.23053385,0.291273523,0.230528438,4
11604,otherili,2019_W08,0.288805146,0.230414781,0.288799852,0.361954439,0.288792019,5
11605,otherili,2019_W08,0.235322306,0.189268692,0.235317325,0.292557894,0.23530952,4
11606,otherili,2019_W08,0.107689835,0.082802982,0.107688156,0.140035007,0.107686001,3
11607,otherili,2019_W08,0.081260211,0.06318883,0.081258934,0.104484895,0.081257247,3
11608,otherili,2019_W08,0.283040502,0.219464246,0.283036238,0.364979614,0.283030769,5
11609,otherili,2019_W08,0.163479731,0.125914217,0.163477117,0.212220757,0.163473704,4
11610,otherili,2019_W08,0.181681144,0.141578029,0.181678195,0.233111583,0.181674221,4
11611,otherili,2019_W08,0.298155185,0.233248746,0.298150328,0.381072056,0.298143719,5
11612,otherili,2019_W08,0.161721684,0.122755261,0.161719413,0.213020162,0.161716772,4
11613,otherili,2019_W08,0.343071522,0.262265845,0.343066623,0.448699218,0.343060747,5
11614,otherili,2019_W08,0.210448982,0.157641741,0.210446186,0.280892199,0.21044319,4
11615,otherili,2019_W08,0.25354179,0.193419594,0.253538125,0.332296626,0.253533719,4
11616,otherili,2019_W08,0.242728995,0.182868699,0.242725509,0.322126204,0.242721469,4
11601,otherili,2019_W09,0.171480707,0.135725281,0.171481653,0.216602565,0.171485288,4
11602,otherili,2019_W09,0.201986774,0.158483989,0.201988169,0.257363828,0.201993088,4
11603,otherili,2019_W09,0.152635247,0.120076892,0.152636473,0.193970465,0.152640516,4
11604,otherili,2019_W09,0.189479475,0.150229207,0.189480994,0.238923275,0.189485946,4
11605,otherili,2019_W09,0.155282391,0.124090317,0.155283435,0.194267985,0.155287041,4
11606,otherili,2019_W09,0.070630871,0.053958887,0.07063113,0.092429455,0.070632472,3
11607,otherili,2019_W09,0.053944627,0.041734439,0.053944929,0.069708605,0.053946134,3
11608,otherili,2019_W09,0.186740681,0.143964484,0.186741764,0.24216157,0.186746037,4
11609,otherili,2019_W09,0.109218804,0.083771308,0.1092192,0.14235917,0.109221248,3
11610,otherili,2019_W09,0.121575473,0.094315325,0.121576127,0.156673617,0.121578775,3
11611,otherili,2019_W09,0.195553286,0.152003791,0.195554441,0.251513635,0.19555889,4
11612,otherili,2019_W09,0.10722725,0.081004259,0.107227644,0.141899961,0.107229733,3
11613,otherili,2019_W09,0.227764227,0.173283734,0.22776525,0.299291124,0.227769996,4
11614,otherili,2019_W09,0.141662711,0.105843266,0.141663155,0.18955034,0.14166583,4
11615,otherili,2019_W09,0.171651153,0.130588175,0.171651861,0.225564669,0.171655311,4
11616,otherili,2019_W09,0.159054963,0.119096077,0.15905532,0.212361945,0.159058025,4
11601,otherili,2019_W10,0.124701982,0.09805592,0.124708137,0.158510757,0.124721828,3
11602,otherili,2019_W10,0.147432165,0.11496842,0.147439101,0.188970505,0.147454651,4
11603,otherili,2019_W10,0.112416771,0.087887362,0.112422253,0.143721187,0.112434489,3
11604,otherili,2019_W10,0.13828387,0.108925595,0.138291015,0.175466458,0.138306832,4
11605,otherili,2019_W10,0.113975188,0.090452735,0.113981338,0.143541473,0.113994866,3
11606,otherili,2019_W10,0.051529632,0.039013792,0.051531479,0.06802981,0.051535816,3
11607,otherili,2019_W10,0.039835422,0.030585689,0.039837061,0.051858115,0.039840816,3
11608,otherili,2019_W10,0.137051869,0.104846459,0.137057383,0.179065969,0.13707007,3
11609,otherili,2019_W10,0.081165438,0.061848785,0.081168489,0.106466449,0.081175586,3
11610,otherili,2019_W10,0.090496373,0.069755332,0.090500189,0.11734921,0.090508892,3
11611,otherili,2019_W10,0.142672377,0.110005847,0.142678447,0.184951757,0.142692274,4
11612,otherili,2019_W10,0.079085009,0.059303961,0.079087665,0.105416732,0.079093996,3
11613,otherili,2019_W10,0.168205047,0.1270775,0.16821111,0.222541687,0.168225352,4
11614,otherili,2019_W10,0.106075779,0.078847696,0.106079122,0.142642803,0.10608721,3
11615,otherili,2019_W10,0.129268541,0.097868529,0.129273248,0.170665042,0.129284278,3
11616,otherili,2019_W10,0.115935287,0.086065703,0.115938808,0.156102494,0.115947385,3
11601,otherili,2019_W11,0.12572272,0.09882415,0.125730085,0.159855669,0.125746233,3
11602,otherili,2019_W11,0.149198384,0.116334062,0.149206643,0.191244741,0.149224883,4
11603,otherili,2019_W11,0.114794586,0.089730836,0.114801134,0.14677977,0.114815549,3
11604,otherili,2019_W11,0.139921371,0.110187714,0.139929854,0.177580124,0.139948394,4
11605,otherili,2019_W11,0.115978076,0.091985722,0.115985467,0.146145753,0.116001525,3
11606,otherili,2019_W11,0.052120669,0.039232807,0.052122788,0.069208595,0.052127696,3
11607,otherili,2019_W11,0.040784091,0.031187361,0.040786004,0.05330693,0.04079033,3
11608,otherili,2019_W11,0.139455498,0.106285711,0.139461894,0.182885086,0.139476415,4
11609,otherili,2019_W11,0.083624553,0.063528911,0.083628202,0.110022665,0.083636545,3
11610,otherili,2019_W11,0.093392675,0.071824464,0.093397239,0.12137563,0.093407494,3
11611,otherili,2019_W11,0.144316129,0.110863153,0.144323146,0.187767719,0.144338925,4
11612,otherili,2019_W11,0.080869084,0.060369848,0.080872188,0.108277099,0.080879459,3
11613,otherili,2019_W11,0.172224328,0.129652732,0.172231451,0.228662613,0.172247906,4
11614,otherili,2019_W11,0.110123164,0.081662829,0.110127206,0.148431467,0.110136766,3
11615,otherili,2019_W11,0.134970065,0.102056847,0.134975823,0.178410009,0.134989049,3
11616,otherili,2019_W11,0.117158886,0.08647839,0.117162953,0.158649549,0.117172677,3
11601,otherili,2019_W12,0.18561607,0.146921549,0.185616341,0.234449483,0.185618761,4
11602,otherili,2019_W12,0.221114816,0.173627229,0.221115377,0.281524193,0.221118814,4
11603,otherili,2019_W12,0.171673527,0.135130591,0.1716741,0.218046878,0.171677029,4
