PUMA5CE,pathogen,epi_week,latent_field_mean,latent_field_0_025quant,latent_field_0_5quant,latent_field_0_975quant,latent_field_mode,latent_field_quintile
11613,h3n2,2019_W03,0.010541925,0.001730771,0.01054785,0.063904178,0.010560626,3
11614,h3n2,2019_W03,0.018021833,0.003210809,0.018029803,0.100747086,0.018047216,3
11615,h3n2,2019_W03,0.002016478,0.000258944,0.002017716,0.015620333,0.002020395,2
11616,h3n2,2019_W03,0.001557159,0.000172005,0.001558026,0.014025264,0.001559925,2
11601,h3n2,2019_W04,0.009012068,0.00382993,0.009018217,0.02110976,0.009031014,3
11602,h3n2,2019_W04,0.010621864,0.004496016,0.010627672,0.024998877,0.010639813,3
11603,h3n2,2019_W04,0.009625804,0.004118147,0.009632253,0.022399066,0.009645678,3
11604,h3n2,2019_W04,0.006198635,0.002508625,0.006202618,0.015249535,0.006210929,2
11605,h3n2,2019_W04,0.004875107,0.001891283,0.004878473,0.012507825,0.004885499,2
11606,h3n2,2019_W04,0.007591561,0.001617688,0.007595321,0.03547829,0.007603419,2
11607,h3n2,2019_W04,0.007120228,0.001527275,0.007123676,0.033059367,0.007131106,2
11608,h3n2,2019_W04,0.007680325,0.001142603,0.007683571,0.05141497,0.007690748,3
11609,h3n2,2019_W04,0.001681407,0.000333046,0.001682122,0.008456269,0.001683682,2
11610,h3n2,2019_W04,0.009943181,0.002370705,0.009948163,0.041533608,0.009958836,3
11611,h3n2,2019_W04,0.001922811,0.00035459,0.001923595,0.010387185,0.001925316,2
11612,h3n2,2019_W04,0.012841237,0.002958889,0.012847527,0.05550402,0.012861038,3
11613,h3n2,2019_W04,0.015649113,0.003103186,0.015655139,0.078632438,0.015668382,3
11614,h3n2,2019_W04,0.025439281,0.005452609,0.025446733,0.118328045,0.02546344,3
11615,h3n2,2019_W04,0.003570417,0.0005485,0.003571928,0.023147264,0.003575267,2
11616,h3n2,2019_W04,0.002836483,0.000376932,0.002837574,0.021260382,0.002840022,2
11601,h3n2,2019_W05,0.015307083,0.006943439,0.015312502,0.033654803,0.015323983,3
11602,h3n2,2019_W05,0.017167321,0.007687284,0.017171876,0.03825392,0.017181665,3
11603,h3n2,2019_W05,0.016311009,0.007426287,0.016316575,0.035732134,0.016328383,3
11604,h3n2,2019_W05,0.010511991,0.004558731,0.010515574,0.024175555,0.010523193,3
11605,h3n2,2019_W05,0.008743534,0.003669808,0.008746917,0.020771044,0.008754089,3
11606,h3n2,2019_W05,0.012485095,0.003092109,0.012489226,0.050254944,0.012498311,3
11607,h3n2,2019_W05,0.011236719,0.002826599,0.011240354,0.044533655,0.011248351,3
11608,h3n2,2019_W05,0.011792866,0.002141493,0.011796229,0.06473778,0.011803872,3
11609,h3n2,2019_W05,0.003331506,0.000749179,0.003332436,0.01477178,0.003334526,2
11610,h3n2,2019_W05,0.016129446,0.004420478,0.016134735,0.058676902,0.016146303,3
11611,h3n2,2019_W05,0.003646795,0.000772931,0.00364778,0.017156024,0.003650011,2
11612,h3n2,2019_W05,0.020592873,0.005481851,0.020599497,0.077127183,0.02061403,3
11613,h3n2,2019_W05,0.023187641,0.005461325,0.023193417,0.09818401,0.0232065,3
11614,h3n2,2019_W05,0.03584336,0.009072692,0.0358498,0.141287063,0.035864891,4
11615,h3n2,2019_W05,0.006310178,0.001144634,0.006312009,0.034676953,0.006316167,2
11616,h3n2,2019_W05,0.005157327,0.000814436,0.005158696,0.032555276,0.005161867,2
11601,h3n2,2019_W06,0.025930968,0.012331222,0.02593542,0.054440717,0.025945226,3
11602,h3n2,2019_W06,0.027673566,0.012879501,0.027676833,0.059380478,0.027684325,4
11603,h3n2,2019_W06,0.027566491,0.013117541,0.027570967,0.057839641,0.027580875,4
11604,h3n2,2019_W06,0.017779998,0.008120317,0.017782995,0.038866395,0.017789638,3
11605,h3n2,2019_W06,0.015640428,0.006986371,0.015643671,0.034948432,0.015650761,3
11606,h3n2,2019_W06,0.020479144,0.005818844,0.020483155,0.071914398,0.020492347,3
11607,h3n2,2019_W06,0.01768677,0.005146962,0.017690057,0.060646853,0.017697619,3
11608,h3n2,2019_W06,0.018060025,0.003944593,0.018062879,0.082499097,0.018069811,3
11609,h3n2,2019_W06,0.006583665,0.001663835,0.006584831,0.025992798,0.006587573,2
11610,h3n2,2019_W06,0.026095921,0.008109108,0.02610086,0.083801654,0.026112125,3
11611,h3n2,2019_W06,0.006898351,0.001663099,0.006899526,0.028549503,0.006902315,2
11612,h3n2,2019_W06,0.032937156,0.009990317,0.032943227,0.108361645,0.032957148,4
11613,h3n2,2019_W06,0.034267495,0.009434235,0.034271889,0.124232868,0.034282639,4
11614,h3n2,2019_W06,0.050370296,0.014784397,0.05037432,0.17134272,0.050385078,4
11615,h3n2,2019_W06,0.011123044,0.002356263,0.011125059,0.052380742,0.011129864,3
11616,h3n2,2019_W06,0.009352519,0.001737183,0.009354091,0.050227183,0.009357938,3
11601,h3n2,2019_W07,0.043011873,0.021169206,0.043014792,0.087302654,0.043021979,4
11602,h3n2,2019_W07,0.043679016,0.020876126,0.043680728,0.091307893,0.043685562,4
11603,h3n2,2019_W07,0.04561644,0.022400158,0.045619306,0.092802191,0.04562647,4
11604,h3n2,2019_W07,0.029445552,0.013984278,0.029447536,0.061935776,0.029452474,4
11605,h3n2,2019_W07,0.027393876,0.012862532,0.027396484,0.05827086,0.02740263,4
11606,h3n2,2019_W07,0.032890922,0.010590209,0.032893782,0.101997147,0.032901147,4
11607,h3n2,2019_W07,0.027258887,0.009053542,0.027260896,0.081956257,0.027266236,4
11608,h3n2,2019_W07,0.027080808,0.006999498,0.027082237,0.104614389,0.027086691,3
11609,h3n2,2019_W07,0.012739126,0.003588355,0.012740388,0.045148442,0.012743623,3
11610,h3n2,2019_W07,0.041339944,0.014380079,0.04134326,0.118676806,0.041351816,4
11611,h3n2,2019_W07,0.01277686,0.003473013,0.012778033,0.046924946,0.012781113,3
11612,h3n2,2019_W07,0.051582136,0.017593332,0.05158603,0.151022409,0.05159626,4
11613,h3n2,2019_W07,0.049585191,0.015685341,0.049586804,0.156557587,0.049592509,4
11614,h3n2,2019_W07,0.069308903,0.023119349,0.069309251,0.207564938,0.069313231,4
11615,h3n2,2019_W07,0.019197755,0.004700024,0.019199502,0.078274966,0.019204187,3
11616,h3n2,2019_W07,0.01660647,0.003593272,0.016607915,0.076603251,0.016611923,3
11601,h3n2,2019_W08,0.068686218,0.034668839,0.068686688,0.135991565,0.068689658,4
11602,h3n2,2019_W08,0.066373279,0.032315799,0.066372968,0.136237654,0.066374404,4
11603,h3n2,2019_W08,0.072671979,0.036500796,0.072672365,0.144592385,0.072675301,5
11604,h3n2,2019_W08,0.046947905,0.02296901,0.046948207,0.095893866,0.046950262,4
11605,h3n2,2019_W08,0.046192182,0.02258072,0.046193172,0.094419871,0.046196589,4
11606,h3n2,2019_W08,0.050857219,0.018313293,0.050857414,0.141098932,0.050860047,4
11607,h3n2,2019_W08,0.040447185,0.015101535,0.040446797,0.108239804,0.040447738,4
11608,h3n2,2019_W08,0.039094647,0.011720281,0.039093765,0.130278308,0.039094024,4
11609,h3n2,2019_W08,0.023731543,0.00739638,0.023732364,0.076047793,0.02373521,3
11610,h3n2,2019_W08,0.06304912,0.024224207,0.063049095,0.163956769,0.063051648,4
11611,h3n2,2019_W08,0.022783276,0.006924602,0.0227839,0.074868444,0.022786325,3
11612,h3n2,2019_W08,0.077772206,0.029410961,0.077771865,0.205477267,0.077774444,5
11613,h3n2,2019_W08,0.069077125,0.024593248,0.069075048,0.193871786,0.069073953,4
11614,h3n2,2019_W08,0.091816739,0.03396211,0.091813384,0.248051561,0.091810582,5
11615,h3n2,2019_W08,0.031899971,0.008927127,0.03190053,0.113846795,0.03190341,4
11616,h3n2,2019_W08,0.028388293,0.007083666,0.028388848,0.113611462,0.028391666,4
11601,h3n2,2019_W09,0.102698236,0.052779706,0.102696078,0.199730918,0.102694692,5
11602,h3n2,2019_W09,0.094432941,0.046560266,0.094430778,0.191428225,0.094429314,5
11603,h3n2,2019_W09,0.108396238,0.055310532,0.10839401,0.212325873,0.108392682,5
11604,h3n2,2019_W09,0.070084783,0.035052069,0.070083251,0.140059104,0.070082268,4
11605,h3n2,2019_W09,0.072927693,0.036805473,0.072926386,0.144425595,0.072925912,5
11606,h3n2,2019_W09,0.073627914,0.029185491,0.073624855,0.185630954,0.073621648,5
11607,h3n2,2019_W09,0.056194138,0.023140508,0.056191375,0.136387641,0.056187974,4
11608,h3n2,2019_W09,0.052842892,0.017891673,0.052840136,0.155961557,0.052837067,4
11609,h3n2,2019_W09,0.041393151,0.014166447,0.041392663,0.120836644,0.041393597,4
11610,h3n2,2019_W09,0.090032586,0.037611219,0.090028843,0.21539488,0.090024713,5
11611,h3n2,2019_W09,0.03803848,0.012809891,0.038037802,0.11285259,0.038038228,4
11612,h3n2,2019_W09,0.109789563,0.045265145,0.109784775,0.266140661,0.10977935,5
11613,h3n2,2019_W09,0.090101046,0.035150831,0.090096808,0.230814697,0.090091953,5
11614,h3n2,2019_W09,0.113887057,0.045265882,0.113882687,0.286354336,0.113878442,5
11615,h3n2,2019_W09,0.049629938,0.015668883,0.049628432,0.157059632,0.049627874,4
11616,h3n2,2019_W09,0.045437575,0.01291909,0.045436364,0.159647851,0.045436396,4
11601,h3n2,2019_W10,0.138432645,0.072035315,0.138429041,0.265910132,0.138425703,5
11602,h3n2,2019_W10,0.121124011,0.060214522,0.12112103,0.243523574,0.121118694,5
11603,h3n2,2019_W10,0.145757844,0.075172108,0.145754182,0.282491062,0.14575099,5
11604,h3n2,2019_W10,0.094322086,0.047919446,0.094319563,0.185571181,0.094317249,5
11605,h3n2,2019_W10,0.103799891,0.053683137,0.103796934,0.200614659,0.103793947,5
11606,h3n2,2019_W10,0.096099241,0.041119627,0.096094919,0.224471843,0.096089756,5
11607,h3n2,2019_W10,0.070386471,0.031197919,0.070383403,0.158721075,0.070379707,5
11608,h3n2,2019_W10,0.064393642,0.023769986,0.064391126,0.174323274,0.064388842,4
11609,h3n2,2019_W10,0.065090916,0.02425747,0.065088748,0.17453538,0.065087166,4
11610,h3n2,2019_W10,0.11590538,0.051657823,0.115900499,0.25992709,0.115894732,5
11611,h3n2,2019_W10,0.057255625,0.021140291,0.057253523,0.154959456,0.057251761,4
11612,h3n2,2019_W10,0.139727183,0.061527014,0.139721354,0.317154355,0.139714587,5
11613,h3n2,2019_W10,0.105952833,0.043779107,0.105949602,0.256259967,0.10594715,5
11614,h3n2,2019_W10,0.127355827,0.052336325,0.12735285,0.309697456,0.127351757,5
11615,h3n2,2019_W10,0.06961177,0.024393425,0.069608661,0.198510562,0.069605565,4
11616,h3n2,2019_W10,0.065565748,0.020928195,0.065562913,0.205245148,0.065560446,4
11601,h3n2,2019_W11,0.16377846,0.085933141,0.16377479,0.311997253,0.163771974,5
11602,h3n2,2019_W11,0.136356076,0.068133504,0.136353206,0.272749195,0.136351523,5
11603,h3n2,2019_W11,0.17201932,0.089339944,0.172015566,0.3310558,0.172012887,5
11604,h3n2,2019_W11,0.111417182,0.057207085,0.111414669,0.216892319,0.111412824,5
11605,h3n2,2019_W11,0.129670927,0.068287101,0.129667707,0.246122725,0.129664826,5
11606,h3n2,2019_W11,0.110090662,0.049649707,0.110087548,0.243969874,0.110085075,5
11607,h3n2,2019_W11,0.077383256,0.035818516,0.077381403,0.1670853,0.077380252,5
11608,h3n2,2019_W11,0.068873245,0.026521809,0.068871821,0.17871823,0.068871798,4
11609,h3n2,2019_W11,0.089839128,0.036115646,0.089836133,0.223333598,0.089833649,5
11610,h3n2,2019_W11,0.130964738,0.060891996,0.130961328,0.28151865,0.130958805,5
11611,h3n2,2019_W11,0.07564252,0.030245873,0.075639944,0.189053127,0.075637761,5
11612,h3n2,2019_W11,0.156079802,0.071623031,0.156075924,0.339931396,0.156073378,5
11613,h3n2,2019_W11,0.109356992,0.04596821,0.109354839,0.259979345,0.109354605,5
11614,h3n2,2019_W11,0.125002195,0.050883544,0.12499908,0.306874711,0.12499767,5
11615,h3n2,2019_W11,0.08569821,0.032661927,0.08569521,0.22469995,0.085692748,5
11616,h3n2,2019_W11,0.08304028,0.029207572,0.083037246,0.235914811,0.083034896,5
11601,h3n2,2019_W12,0.170277549,0.089746053,0.170274427,0.322915795,0.170272863,5
11602,h3n2,2019_W12,0.134895266,0.067541792,0.134892871,0.26927061,0.134892086,5
11603,h3n2,2019_W12,0.178395727,0.09299932,0.178392495,0.342037819,0.178391017,5
11604,h3n2,2019_W12,0.115661196,0.059730105,0.115659095,0.223853272,0.115658174,5
11605,h3n2,2019_W12,0.142354345,0.075868609,0.142351632,0.266977931,0.142350048,5
11606,h3n2,2019_W12,0.110834323,0.051207154,0.110832366,0.239747385,0.110832128,5
11607,h3n2,2019_W12,0.074766043,0.034883858,0.074764706,0.160149168,0.074764481,5
11608,h3n2,2019_W12,0.064736383,0.024734728,0.064735046,0.169300214,0.064735047,4
11609,h3n2,2019_W12,0.10896901,0.046725085,0.108966366,0.253967473,0.108965038,5
11610,h3n2,2019_W12,0.130044625,0.061458144,0.130042356,0.275010857,0.130042003,5
11611,h3n2,2019_W12,0.087822664,0.037457613,0.087820575,0.205774731,0.08781961,5
11612,h3n2,2019_W12,0.153213041,0.071219514,0.153210374,0.329405051,0.153210081,5
11613,h3n2,2019_W12,0.099190647,0.040626926,0.099188209,0.242009423,0.099187133,5
11614,h3n2,2019_W12,0.107822448,0.041666843,0.107819075,0.278821045,0.107816721,5
11615,h3n2,2019_W12,0.092715171,0.037469266,0.092713148,0.229255235,0.092712708,5
11616,h3n2,2019_W12,0.092425061,0.034985331,0.092422855,0.243986215,0.092422298,5
11601,h3n2,2019_W13,0.157490186,0.083050142,0.157488299,0.298497988,0.157488857,5
11602,h3n2,2019_W13,0.118717207,0.059355991,0.118715786,0.237310192,0.118716484,5
11603,h3n2,2019_W13,0.164571716,0.085818892,0.164569731,0.315426404,0.164570367,5
11604,h3n2,2019_W13,0.106815322,0.055201622,0.10681403,0.206577167,0.106814478,5
11605,h3n2,2019_W13,0.139024816,0.074511888,0.139023169,0.259262678,0.139023602,5
11606,h3n2,2019_W13,0.099265732,0.045534256,0.099264401,0.216263553,0.099265066,5
11607,h3n2,2019_W13,0.064264379,0.029126525,0.064263479,0.141700538,0.064263866,4
11608,h3n2,2019_W13,0.054130776,0.019529558,0.054129883,0.149910141,0.054130471,4
11609,h3n2,2019_W13,0.117582098,0.053041455,0.117580547,0.260484973,0.117581472,5
11610,h3n2,2019_W13,0.114875578,0.0536567,0.11487405,0.245788343,0.114874753,5
11611,h3n2,2019_W13,0.090708541,0.040508625,0.090707303,0.202983943,0.090707972,5
11612,h3n2,2019_W13,0.133793182,0.06112496,0.133791355,0.292665311,0.133792208,5
11613,h3n2,2019_W13,0.080037452,0.030675986,0.080036464,0.20865887,0.08003779,5
11614,h3n2,2019_W13,0.082737246,0.029246358,0.082737113,0.233841223,0.082740558,5
11615,h3n2,2019_W13,0.089233512,0.037094073,0.089232247,0.214504841,0.089233087,5
11616,h3n2,2019_W13,0.091514463,0.036210259,0.091513096,0.231108403,0.091514012,5
11601,h3n2,2019_W14,0.135923876,0.071419589,0.135923031,0.258543522,0.135925106,5
11602,h3n2,2019_W14,0.097492512,0.048488077,0.097491962,0.195904243,0.097493797,5
11603,h3n2,2019_W14,0.141656402,0.073625953,0.141655487,0.272393804,0.14165765,5
11604,h3n2,2019_W14,0.092052975,0.047358719,0.092052366,0.178824811,0.092053783,5
11605,h3n2,2019_W14,0.126694169,0.067848248,0.126693322,0.236451888,0.126695033,5
11606,h3n2,2019_W14,0.082960501,0.03663733,0.082959969,0.187719712,0.082961825,5
11607,h3n2,2019_W14,0.051545201,0.021942912,0.051545247,0.120987614,0.05154724,4
11608,h3n2,2019_W14,0.042236107,0.013792116,0.042236335,0.129205001,0.042238835,4
11609,h3n2,2019_W14,0.118392802,0.055274495,0.118391785,0.253421871,0.118393635,5
11610,h3n2,2019_W14,0.094690311,0.042543034,0.094689869,0.210608646,0.09469225,5
11611,h3n2,2019_W14,0.087424583,0.040001964,0.08742374,0.190940771,0.087424995,5
11612,h3n2,2019_W14,0.109020237,0.047568255,0.109019876,0.249675356,0.109023053,5
11613,h3n2,2019_W14,0.060264037,0.020905194,0.060265382,0.173535329,0.060270838,4
11614,h3n2,2019_W14,0.059242971,0.01860834,0.059246185,0.188354159,0.059255609,4
11615,h3n2,2019_W14,0.080139839,0.033144415,0.080138932,0.193625849,0.080140163,5
11616,h3n2,2019_W14,0.084554118,0.033827897,0.084553094,0.211183505,0.084554381,5
11601,h3n2,2019_W15,0.110710098,0.057741982,0.110710128,0.212140563,0.110713297,5
11602,h3n2,2019_W15,0.075555982,0.037243253,0.075556167,0.153180468,0.075558843,5
11603,h3n2,2019_W15,0.115062107,0.059409828,0.115062089,0.222712353,0.115065334,5
11604,h3n2,2019_W15,0.074868799,0.038158329,0.074868786,0.146806483,0.074870937,5
11605,h3n2,2019_W15,0.108959213,0.057958651,0.108959051,0.204721094,0.108961695,5
11606,h3n2,2019_W15,0.065432276,0.027086131,0.065432795,0.157931136,0.065436328,4
11607,h3n2,2019_W15,0.039017258,0.01518563,0.039018335,0.100147326,0.03902209,4
11608,h3n2,2019_W15,0.031100602,0.008899867,0.031101893,0.10853181,0.031106169,4
11609,h3n2,2019_W15,0.112501303,0.053384146,0.112500638,0.236930565,0.112502922,5
11610,h3n2,2019_W15,0.073659199,0.031095954,0.073660089,0.174332582,0.073664619,5
11611,h3n2,2019_W15,0.079517317,0.03642226,0.079516768,0.173485508,0.079518344,5
11612,h3n2,2019_W15,0.083833548,0.034096573,0.083834929,0.205933989,0.08384096,5
11613,h3n2,2019_W15,0.042822035,0.013112947,0.04282512,0.139633811,0.042833512,4
11614,h3n2,2019_W15,0.040032966,0.010939834,0.040037952,0.146220823,0.04005023,4
11615,h3n2,2019_W15,0.067922351,0.027055365,0.067921881,0.170381813,0.067923636,4
11616,h3n2,2019_W15,0.073726942,0.028823864,0.073726259,0.188429854,0.073727875,5
11601,h3n2,2019_W16,0.086282337,0.044503278,0.086282992,0.16717475,0.086286772,5
11602,h3n2,2019_W16,0.056026866,0.027268534,0.056027571,0.115030955,0.056030727,4
11603,h3n2,2019_W16,0.089421511,0.045717267,0.089422129,0.174791689,0.089425958,5
11604,h3n2,2019_W16,0.058265468,0.029280081,0.058265897,0.115866872,0.058268489,4
11605,h3n2,2019_W16,0.089660692,0.047110775,0.089661047,0.170537116,0.089664248,5
11606,h3n2,2019_W16,0.049379948,0.018752842,0.049381284,0.129892627,0.049386034,4
11607,h3n2,2019_W16,0.028259422,0.009853678,0.028261114,0.080940411,0.028265804,4
11608,h3n2,2019_W16,0.021912334,0.005368051,0.021914155,0.089289716,0.021919151,3
11609,h3n2,2019_W16,0.102288682,0.048410933,0.102288329,0.215984728,0.102290921,5
11610,h3n2,2019_W16,0.054825244,0.021339412,0.054827109,0.140709042,0.054833094,4
11611,h3n2,2019_W16,0.06920224,0.031009717,0.069201973,0.154323873,0.069203834,4
11612,h3n2,2019_W16,0.061681864,0.022938251,0.061684445,0.165676534,0.061692272,4
11613,h3n2,2019_W16,0.02911456,0.007728865,0.029118261,0.109464025,0.02912738,4
11614,h3n2,2019_W16,0.025884112,0.006061248,0.025889263,0.11026767,0.02590126,3
11615,h3n2,2019_W16,0.055081908,0.020533664,0.055081899,0.147625074,0.055084227,4
11616,h3n2,2019_W16,0.06151109,0.022769542,0.061510788,0.166023609,0.061512818,4
11601,h3n2,2019_W17,0.065635115,0.033357111,0.065635807,0.129059498,0.065639114,4
11602,h3n2,2019_W17,0.040549871,0.019413883,0.040550672,0.084630435,0.040553572,4
11603,h3n2,2019_W17,0.067828048,0.034225701,0.067828716,0.134329389,0.067832059,4
11604,h3n2,2019_W17,0.04425907,0.021830263,0.044259542,0.089668383,0.04426184,4
11605,h3n2,2019_W17,0.072011922,0.0371851,0.072012214,0.139369475,0.072014854,5
11606,h3n2,2019_W17,0.03637311,0.012465971,0.03637446,0.106003457,0.036378857,4
11607,h3n2,2019_W17,0.019977471,0.006149568,0.01997905,0.06480041,0.019983246,3
11608,h3n2,2019_W17,0.015068757,0.00310842,0.015070405,0.072899443,0.01507475,3
11609,h3n2,2019_W17,0.090775939,0.042079123,0.09077547,0.195696021,0.090777539,5
11610,h3n2,2019_W17,0.039829032,0.014085554,0.039830892,0.112486423,0.039836425,4
11611,h3n2,2019_W17,0.058781726,0.025236467,0.05878144,0.136814501,0.058783009,4
11612,h3n2,2019_W17,0.044295788,0.014842546,0.044298316,0.132021481,0.044305496,4
11613,h3n2,2019_W17,0.019320622,0.004389373,0.01932381,0.084850239,0.01933147,3
11614,h3n2,2019_W17,0.016334927,0.003242751,0.01633907,0.08204786,0.01634856,3
11615,h3n2,2019_W17,0.043598417,0.014859297,0.04359848,0.127794538,0.043600632,4
11616,h3n2,2019_W17,0.050089988,0.01709454,0.050089754,0.146632016,0.050091609,4
11601,h3n2,2019_W18,0.048802009,0.024343202,0.048802497,0.097768166,0.048804942,4
11602,h3n2,2019_W18,0.028685323,0.01345457,0.028686034,0.061106773,0.028688403,4
11603,h3n2,2019_W18,0.05028614,0.024954727,0.050286621,0.10126107,0.05028911,4
11604,h3n2,2019_W18,0.032860861,0.015834414,0.0328612,0.068146118,0.032862917,4
11605,h3n2,2019_W18,0.056529922,0.028546129,0.056529892,0.111876666,0.056531498,4
11606,h3n2,2019_W18,0.026187237,0.007998964,0.026188244,0.085621282,0.026191613,3
11607,h3n2,2019_W18,0.01380372,0.003710637,0.013804929,0.05126378,0.013808147,3
11608,h3n2,2019_W18,0.010128463,0.001738396,0.010129717,0.058876111,0.010133016,3
11609,h3n2,2019_W18,0.078740065,0.035170873,0.078739112,0.17616413,0.078739937,5
11610,h3n2,2019_W18,0.028280945,0.008985015,0.028282379,0.088897827,0.02828667,4
11611,h3n2,2019_W18,0.048801979,0.019720188,0.048801446,0.120678606,0.048802285,4
11612,h3n2,2019_W18,0.031091588,0.00928226,0.03109355,0.103991936,0.031099126,4
11613,h3n2,2019_W18,0.01253168,0.002413454,0.01253407,0.064903049,0.01253978,3
11614,h3n2,2019_W18,0.010075782,0.00168215,0.010078759,0.060154716,0.01008554,3
11615,h3n2,2019_W18,0.033729227,0.010320077,0.033729114,0.110120334,0.033730613,4
11616,h3n2,2019_W18,0.039868254,0.012280926,0.039867855,0.129294444,0.039869078,4
11601,h3n2,2019_W19,0.035619733,0.017365188,0.0356199,0.073013839,0.035621342,4
11602,h3n2,2019_W19,0.019919393,0.009112809,0.019919922,0.043503634,0.019921658,3
11603,h3n2,2019_W19,0.036595541,0.017790094,0.036595722,0.075228031,0.036597229,4
11604,h3n2,2019_W19,0.02394988,0.011219837,0.02395,0.051086582,0.023951027,3
11605,h3n2,2019_W19,0.043560424,0.021407066,0.043559943,0.0885873,0.043560314,4
11606,h3n2,2019_W19,0.018507336,0.004990203,0.018507904,0.068544822,0.018510097,3
11607,h3n2,2019_W19,0.009362578,0.0021799,0.00936338,0.040139173,0.009365586,3
11608,h3n2,2019_W19,0.00668273,0.000945937,0.00668358,0.047093501,0.00668586,2
11609,h3n2,2019_W19,0.067045446,0.028461323,0.067043704,0.157835877,0.067042686,4
11610,h3n2,2019_W19,0.019712009,0.005576478,0.019712906,0.069580911,0.019715792,3
11611,h3n2,2019_W19,0.039771575,0.01490939,0.039770653,0.10601121,0.039770487,4
11612,h3n2,2019_W19,0.021422322,0.005648865,0.021423598,0.081114486,0.021427406,3
11613,h3n2,2019_W19,0.007978878,0.00129331,0.007980513,0.049086678,0.007984439,3
11614,h3n2,2019_W19,0.006100774,0.000851343,0.006102759,0.043561042,0.006107285,2
11615,h3n2,2019_W19,0.025614385,0.006938052,0.025613992,0.094460084,0.025614648,3
11616,h3n2,2019_W19,0.031149372,0.00852028,0.031148687,0.113758195,0.031149055,4
11601,h3n2,2019_W20,0.025366931,0.012029284,0.025366985,0.053455754,0.025367915,3
11602,h3n2,2019_W20,0.01349629,0.005992319,0.013496736,0.030369099,0.013498107,3
11603,h3n2,2019_W20,0.025985264,0.012318252,0.025985346,0.054777347,0.025986352,3
11604,h3n2,2019_W20,0.017031312,0.007716734,0.017031355,0.037561433,0.017032025,3
11605,h3n2,2019_W20,0.032750957,0.015585923,0.032750305,0.06878098,0.032750047,4
11606,h3n2,2019_W20,0.012762025,0.003014383,0.012762392,0.053950755,0.01276393,3
11607,h3n2,2019_W20,0.006196061,0.001241385,0.00619663,0.030864813,0.00619821,2
11608,h3n2,2019_W20,0.004302151,0.000498771,0.004302753,0.037006253,0.004304369,2
11609,h3n2,2019_W20,0.055701678,0.022222127,0.055699487,0.139534178,0.055697297,4
11610,h3n2,2019_W20,0.01340566,0.003352635,0.013406285,0.053521269,0.013408353,3
11611,h3n2,2019_W20,0.031624689,0.010872492,0.031623601,0.091914099,0.031622874,4
11612,h3n2,2019_W20,0.014401601,0.003330599,0.014402508,0.062167729,0.014405253,3
11613,h3n2,2019_W20,0.004956736,0.000672309,0.004957874,0.036431297,0.0049606,2
